country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","15-03-2026 11:00:00",21.237755,81.705301,CO,19,36,30
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","15-03-2026 11:00:00",28.570173,76.933762,NH3,NA,NA,NA
India,Delhi,Delhi,"Narela, Delhi - DPCC","15-03-2026 11:00:00",28.822836,77.101981,SO2,1,41,18
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","15-03-2026 11:00:00",22.06631475,83.33820077,PM10,38,454,252
India,Delhi,Delhi,"Narela, Delhi - DPCC","15-03-2026 11:00:00",28.822836,77.101981,OZONE,7,71,18
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","15-03-2026 11:00:00",28.567890,77.250515,PM2.5,30,331,154
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","15-03-2026 11:00:00",28.567890,77.250515,NH3,21,27,23
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","15-03-2026 11:00:00",28.567890,77.250515,SO2,10,111,23
India,Delhi,Delhi,"Alipur, Delhi - DPCC","15-03-2026 11:00:00",28.815329,77.153010,PM10,45,430,173
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","15-03-2026 11:00:00",28.567890,77.250515,OZONE,1,218,35
India,Delhi,Delhi,"Alipur, Delhi - DPCC","15-03-2026 11:00:00",28.815329,77.153010,SO2,7,19,12
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","15-03-2026 11:00:00",28.6573814,77.1585447,PM2.5,8,317,121
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","15-03-2026 11:00:00",28.6573814,77.1585447,CO,31,120,68
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","15-03-2026 11:00:00",28.647622,77.3158090,NO2,NA,NA,NA
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","15-03-2026 11:00:00",28.6573814,77.1585447,OZONE,12,188,19
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","15-03-2026 11:00:00",28.530785,77.271255,PM2.5,12,318,145
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","15-03-2026 11:00:00",22.08815,82.13737,SO2,17,25,21
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","15-03-2026 11:00:00",28.580280,77.233829,PM2.5,30,307,114
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","15-03-2026 11:00:00",28.580280,77.233829,NO2,16,125,65
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","15-03-2026 11:00:00",22.118125,83.140608,NO2,14,48,34
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","15-03-2026 11:00:00",22.118125,83.140608,NH3,4,4,4
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","15-03-2026 11:00:00",28.580280,77.233829,CO,27,114,47
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","15-03-2026 11:00:00",22.368195,82.746431,OZONE,NA,NA,NA
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","15-03-2026 11:00:00",28.611281,77.237738,NH3,12,17,15
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","15-03-2026 11:00:00",28.611281,77.237738,SO2,24,66,34
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","15-03-2026 11:00:00",28.611281,77.237738,CO,3,127,29
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","15-03-2026 11:00:00",22.348441,82.549611,OZONE,2,7,2
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","15-03-2026 11:00:00",28.636429,77.201067,NH3,7,10,8
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","15-03-2026 11:00:00",28.636429,77.201067,SO2,19,43,30
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","15-03-2026 11:00:00",22.1910172,83.5197009,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Mundka, Delhi - DPCC","15-03-2026 11:00:00",28.684678,77.076574,NH3,4,9,7
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","15-03-2026 11:00:00",28.60909,77.0325413,PM2.5,50,229,91
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","15-03-2026 11:00:00",22.1910172,83.5197009,SO2,NA,NA,NA
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","15-03-2026 11:00:00",28.695381,77.181665,PM10,64,334,175
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","15-03-2026 11:00:00",28.695381,77.181665,NO2,17,123,60
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","15-03-2026 11:00:00",28.623763,77.287209,OZONE,3,122,27
India,Delhi,Delhi,"Bawana, Delhi - DPCC","15-03-2026 11:00:00",28.776200,77.051074,PM10,74,500,199
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","15-03-2026 11:00:00",28.674045,77.131023,CO,39,100,45
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","15-03-2026 11:00:00",28.674045,77.131023,OZONE,4,74,22
India,Delhi,Delhi,"Pusa, Delhi - DPCC","15-03-2026 11:00:00",28.639652,77.146275,PM10,57,398,167
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","15-03-2026 11:00:00",28.5512005,77.2735737,OZONE,11,66,17
India,Delhi,Delhi,"Pusa, Delhi - IMD","15-03-2026 11:00:00",28.636110,77.173332,NO2,49,258,132
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","15-03-2026 11:00:00","28.594169 ","77.125100 ",PM10,69,197,149
India,Delhi,Delhi,"Pusa, Delhi - IMD","15-03-2026 11:00:00",28.636110,77.173332,OZONE,44,199,70
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","15-03-2026 11:00:00",28.563262,77.186937,PM2.5,37,352,171
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","15-03-2026 11:00:00","28.594169 ","77.125100 ",SO2,55,62,58
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","15-03-2026 11:00:00",28.563262,77.186937,PM10,59,346,191
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","15-03-2026 11:00:00",28.656756,77.227234,NO2,39,183,105
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","15-03-2026 11:00:00",28.5710274,77.0719006,SO2,25,46,31
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","15-03-2026 11:00:00","28.493624 ","77.201159 ",PM2.5,40,333,166
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","15-03-2026 11:00:00","28.493624 ","77.201159 ",NO2,1,1,1
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","15-03-2026 11:00:00",30.735567,76.775714,NO2,6,37,15
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","15-03-2026 11:00:00",30.735567,76.775714,NH3,5,21,16
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","15-03-2026 11:00:00","28.493624 ","77.201159 ",CO,105,131,117
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","15-03-2026 11:00:00",28.6811736,77.3025234,NH3,6,16,9
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","15-03-2026 11:00:00",28.542460,77.191651,PM10,47,268,157
India,Delhi,Delhi,"ITO, Delhi - CPCB","15-03-2026 11:00:00",28.628624,77.241060,PM2.5,35,312,120
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","15-03-2026 11:00:00",21.194815,81.314770,CO,23,44,36
India,Delhi,Delhi,"ITO, Delhi - CPCB","15-03-2026 11:00:00",28.628624,77.241060,PM10,42,167,101
India,Delhi,Delhi,"ITO, Delhi - CPCB","15-03-2026 11:00:00",28.628624,77.241060,OZONE,27,86,30
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","15-03-2026 11:00:00",21.224231,81.408350,SO2,14,54,36
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","15-03-2026 11:00:00",23.041137,72.456691,NO2,8,32,19
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","15-03-2026 11:00:00",28.5918245,77.2273074,NO2,13,48,29
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","15-03-2026 11:00:00",23.041137,72.456691,NH3,4,11,6
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","15-03-2026 11:00:00",28.611281,77.237738,NO2,34,143,88
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","15-03-2026 11:00:00",23.023389,72.515201,NH3,1,7,4
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","15-03-2026 11:00:00",28.611281,77.237738,OZONE,2,101,20
India,Delhi,Delhi,"Mundka, Delhi - DPCC","15-03-2026 11:00:00",28.684678,77.076574,PM2.5,40,335,167
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","15-03-2026 11:00:00",21.613267,73.010555,NH3,9,9,9
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","15-03-2026 11:00:00",21.755417,72.139056,PM10,98,179,128
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","15-03-2026 11:00:00",21.755417,72.139056,SO2,10,113,30
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","15-03-2026 11:00:00","28.594004 ","76.909423 ",NO2,2,136,48
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","15-03-2026 11:00:00","28.594004 ","76.909423 ",NH3,13,17,15
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","15-03-2026 11:00:00",28.6811736,77.3025234,NO2,53,121,81
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","15-03-2026 11:00:00",28.672342,77.315260,SO2,7,32,17
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","15-03-2026 11:00:00",28.6811736,77.3025234,SO2,3,27,14
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","15-03-2026 11:00:00",28.699793,77.165453,SO2,4,30,12
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","15-03-2026 11:00:00",28.699793,77.165453,CO,38,110,66
India,Delhi,Delhi,"ITO, Delhi - CPCB","15-03-2026 11:00:00",28.628624,77.241060,PM2.5,35,312,120
India,Delhi,Delhi,"ITO, Delhi - CPCB","15-03-2026 11:00:00",28.628624,77.241060,OZONE,27,86,30
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","15-03-2026 11:00:00",22.977134,72.553024,PM2.5,90,302,181
India,Delhi,Delhi,"JNU, Delhi - DPCC","15-03-2026 11:00:00","28.540721 ","77.168544 ",SO2,17,19,18
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","15-03-2026 11:00:00",28.732820,77.170633,PM10,55,336,168
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","15-03-2026 11:00:00",28.732820,77.170633,NH3,11,19,15
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","15-03-2026 11:00:00",28.732820,77.170633,SO2,41,61,50
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","15-03-2026 11:00:00",23.020509,72.579261,CO,6,74,24
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","15-03-2026 11:00:00",30.379589,76.778328,SO2,15,69,23
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","15-03-2026 11:00:00",30.943887,76.801991,PM10,61,248,128
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","15-03-2026 11:00:00",30.943887,76.801991,NO2,12,50,24
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","15-03-2026 11:00:00",28.6701,76.9254,NO2,NA,NA,NA
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","15-03-2026 11:00:00",28.6701,76.9254,CO,NA,NA,NA
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","15-03-2026 11:00:00",34.031606,75.009712,PM10,30,101,63
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","15-03-2026 11:00:00",28.3419248,77.319699,PM10,94,404,228
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","15-03-2026 11:00:00",28.3419248,77.319699,NO2,19,21,20
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","15-03-2026 11:00:00",28.3419248,77.319699,NH3,3,3,3
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","15-03-2026 11:00:00",34.066206,74.819820,SO2,3,4,3
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","15-03-2026 11:00:00",28.3419248,77.319699,SO2,3,8,5
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","15-03-2026 11:00:00",28.806223,76.141105,PM2.5,42,401,85
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","15-03-2026 11:00:00",23.80569,86.44268,SO2,1,29,26
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","15-03-2026 11:00:00",28.806223,76.141105,SO2,1,11,5
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","15-03-2026 11:00:00",16.172806,75.659694,PM10,46,191,72
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","15-03-2026 11:00:00",16.172806,75.659694,NH3,NA,NA,NA
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","15-03-2026 11:00:00",28.593883,76.270653,NO2,9,24,16
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","15-03-2026 11:00:00",28.593883,76.270653,NH3,5,8,6
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","15-03-2026 11:00:00",12.9352049,77.6814488,PM2.5,79,292,179
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","15-03-2026 11:00:00",28.206800,76.799700,PM10,42,173,114
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","15-03-2026 11:00:00",12.951913,77.539784,PM2.5,35,111,62
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","15-03-2026 11:00:00",28.206800,76.799700,SO2,5,6,5
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","15-03-2026 11:00:00",28.206800,76.799700,CO,12,36,28
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","15-03-2026 11:00:00",28.623763,77.287209,SO2,14,81,26
India,Gujarat,Surat,"Science Center, Surat - SMC","15-03-2026 11:00:00",21.170046,72.795405,PM10,98,383,175
India,Gujarat,Surat,"Science Center, Surat - SMC","15-03-2026 11:00:00",21.170046,72.795405,SO2,23,31,26
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","15-03-2026 11:00:00",22.320153,73.216285,PM10,53,140,91
India,Delhi,Delhi,"Pusa, Delhi - DPCC","15-03-2026 11:00:00",28.639652,77.146275,PM2.5,45,358,120
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","15-03-2026 11:00:00",22.320153,73.216285,SO2,8,53,21
India,Delhi,Delhi,"Pusa, Delhi - DPCC","15-03-2026 11:00:00",28.639652,77.146275,NO2,33,115,80
India,Delhi,Delhi,"Pusa, Delhi - DPCC","15-03-2026 11:00:00",28.639652,77.146275,SO2,10,40,17
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","15-03-2026 11:00:00",20.362421,72.918013,PM2.5,36,91,60
India,Delhi,Delhi,"Pusa, Delhi - DPCC","15-03-2026 11:00:00",28.639652,77.146275,CO,18,114,52
India,Delhi,Delhi,"Pusa, Delhi - DPCC","15-03-2026 11:00:00",28.639652,77.146275,OZONE,3,91,33
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","15-03-2026 11:00:00",22.969611,72.643500,PM2.5,75,230,133
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","15-03-2026 11:00:00",22.969611,72.643500,PM10,97,174,123
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","15-03-2026 11:00:00",28.563262,77.186937,NO2,18,119,63
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","15-03-2026 11:00:00",28.563262,77.186937,NH3,6,10,7
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","15-03-2026 11:00:00",28.563262,77.186937,SO2,2,47,16
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","15-03-2026 11:00:00",22.969611,72.643500,SO2,36,44,40
India,Delhi,Delhi,"Rohini, Delhi - DPCC","15-03-2026 11:00:00",28.732528,77.119920,PM2.5,22,325,160
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","15-03-2026 11:00:00",30.379589,76.778328,PM10,125,197,153
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","15-03-2026 11:00:00",30.379589,76.778328,NH3,7,8,8
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","15-03-2026 11:00:00",30.379589,76.778328,SO2,15,69,23
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","15-03-2026 11:00:00",30.379589,76.778328,CO,22,48,24
India,Delhi,Delhi,"Rohini, Delhi - DPCC","15-03-2026 11:00:00",28.732528,77.119920,OZONE,8,65,10
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","15-03-2026 11:00:00",28.6701,76.9254,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","15-03-2026 11:00:00",28.6514781,77.1473105,NH3,10,15,12
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","15-03-2026 11:00:00","28.594004 ","76.909423 ",CO,110,133,116
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","15-03-2026 11:00:00",23.163798,72.677768,CO,30,70,51
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","15-03-2026 11:00:00",23.243639,72.68994,NO2,8,20,13
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","15-03-2026 11:00:00",28.570173,76.933762,SO2,NA,NA,NA
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","15-03-2026 11:00:00",28.570173,76.933762,CO,NA,NA,NA
India,Delhi,Delhi,"Narela, Delhi - DPCC","15-03-2026 11:00:00",28.822836,77.101981,PM10,40,459,204
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","15-03-2026 11:00:00",23.221714,72.654328,PM10,126,270,160
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","15-03-2026 11:00:00",23.221714,72.654328,NH3,2,3,3
India,Delhi,Delhi,"Narela, Delhi - DPCC","15-03-2026 11:00:00",28.822836,77.101981,OZONE,7,71,18
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","15-03-2026 11:00:00",28.567890,77.250515,PM10,63,341,181
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","15-03-2026 11:00:00",28.567890,77.250515,OZONE,1,218,35
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","15-03-2026 11:00:00",22.410802,73.097923,PM10,134,469,225
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","15-03-2026 11:00:00",28.6573814,77.1585447,NO2,46,178,101
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","15-03-2026 11:00:00",28.530785,77.271255,NO2,33,131,78
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","15-03-2026 11:00:00",22.248853,70.776774,NH3,2,5,4
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","15-03-2026 11:00:00",28.530785,77.271255,NH3,9,12,10
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","15-03-2026 11:00:00",22.248853,70.776774,OZONE,5,13,6
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","15-03-2026 11:00:00",28.623763,77.287209,PM2.5,40,329,151
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","15-03-2026 11:00:00",28.6514781,77.1473105,OZONE,4,35,18
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","15-03-2026 11:00:00",28.3419248,77.319699,NO2,19,21,20
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","15-03-2026 11:00:00",28.5504249,77.2159377,NH3,9,19,15
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","15-03-2026 11:00:00",28.3419248,77.319699,CO,27,98,57
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","15-03-2026 11:00:00",28.5504249,77.2159377,OZONE,13,23,18
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","15-03-2026 11:00:00",28.806223,76.141105,CO,16,21,20
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","15-03-2026 11:00:00",28.710508,77.249485,CO,12,122,72
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","15-03-2026 11:00:00",28.593883,76.270653,NH3,5,8,6
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","15-03-2026 11:00:00",28.206800,76.799700,PM10,42,173,114
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","15-03-2026 11:00:00",28.621810,77.1944633,PM2.5,29,345,127
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","15-03-2026 11:00:00",28.206800,76.799700,NO2,16,55,41
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","15-03-2026 11:00:00",28.621810,77.1944633,PM10,55,248,136
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","15-03-2026 11:00:00",28.672342,77.315260,PM2.5,40,365,190
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","15-03-2026 11:00:00",28.39072,77.30059,SO2,8,8,8
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","15-03-2026 11:00:00",28.699793,77.165453,NO2,42,132,84
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","15-03-2026 11:00:00",28.39072,77.30059,PM2.5,180,201,191
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","15-03-2026 11:00:00",28.39072,77.30059,NO2,23,27,25
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","15-03-2026 11:00:00",12.9756843,77.5660749,PM10,108,109,108
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","15-03-2026 11:00:00",28.39072,77.30059,OZONE,25,33,28
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","15-03-2026 11:00:00",28.376058,77.315741,NO2,30,32,31
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","15-03-2026 11:00:00",13.029152,77.585901,CO,14,58,24
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","15-03-2026 11:00:00",28.376058,77.315741,OZONE,14,16,15
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","15-03-2026 11:00:00",28.4417,77.3217,CO,58,66,63
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","15-03-2026 11:00:00",29.503664,75.467934,PM10,5,175,49
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","15-03-2026 11:00:00",12.920984,77.584908,PM2.5,61,164,111
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","15-03-2026 11:00:00",12.920984,77.584908,NO2,10,25,15
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","15-03-2026 11:00:00",29.503664,75.467934,SO2,10,12,11
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","15-03-2026 11:00:00",28.422681,77.148944,PM2.5,16,317,152
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","15-03-2026 11:00:00",13.0270199,77.494094,PM2.5,28,63,39
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","15-03-2026 11:00:00",28.4227,77.0667,NH3,6,10,9
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","15-03-2026 11:00:00",21.613267,73.010555,NO2,20,20,20
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","15-03-2026 11:00:00",21.613267,73.010555,NH3,9,9,9
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","15-03-2026 11:00:00",29.695300,77.002700,NH3,6,6,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","15-03-2026 11:00:00",29.966942,76.875879,NH3,6,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","15-03-2026 11:00:00",29.966942,76.875879,SO2,1,28,13
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","15-03-2026 11:00:00",21.755417,72.139056,OZONE,4,27,6
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","15-03-2026 11:00:00",23.163798,72.677768,PM2.5,43,101,67
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","15-03-2026 11:00:00",23.163798,72.677768,NO2,16,53,26
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","15-03-2026 11:00:00",28.360699,76.936090,NH3,7,10,9
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","15-03-2026 11:00:00",28.060249,76.113115,NO2,41,60,49
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","15-03-2026 11:00:00",23.221714,72.654328,SO2,7,40,20
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","15-03-2026 11:00:00",23.593150,72.372792,PM2.5,26,93,56
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","15-03-2026 11:00:00",28.1485564,77.3320667,CO,14,120,34
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","15-03-2026 11:00:00",28.422681,77.148944,CO,6,68,45
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","15-03-2026 11:00:00",22.977134,72.553024,CO,65,105,74
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","15-03-2026 11:00:00",22.977134,72.553024,OZONE,2,42,2
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","15-03-2026 11:00:00",28.4227,77.0667,OZONE,10,46,21
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","15-03-2026 11:00:00",28.4275,77.1465,NH3,NA,NA,NA
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","15-03-2026 11:00:00",23.020509,72.579261,PM10,142,404,243
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","15-03-2026 11:00:00",28.4501238,77.0263051,PM10,38,349,148
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","15-03-2026 11:00:00",28.4501238,77.0263051,CO,62,114,97
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","15-03-2026 11:00:00",23.041137,72.456691,PM10,109,250,146
India,Haryana,Jind,"Police Lines, Jind - HSPCB","15-03-2026 11:00:00",29.307814,76.337619,NH3,5,6,5
